rewarded_male,331.01551695855795,345.7734208342052,468.58162093342935
unrewarded_male,1090.2387316715433,1099.4147376996827,1203.0598057888858
novel_male,1869.1203345262327,1895.7454015676208,2019.5097132036901
female,2658.09388396734,2662.21789062461,2763.451054042511
