rewarded_male,445.57969060635725,449.4546914551947,533.4197098481327
unrewarded_male,1166.121610860982,1168.307608514252,1250.4925202864163
novel_male,1919.7800432673607,1928.971039545012,2002.5730097362548
female,2641.1388956456713,2644.5398923610505,2719.5828198859535
