rewarded_male,1911.2750606298093,1914.249049589839,2039.5265845375789
unrewarded_male,276.0263368565495,288.9053059152846,409.6090159289171
novel_male,1202.6161218216798,1208.6771050657098,1357.3816939625076
female,2671.3395750481527,2672.798570956395,2770.3272974368356
