BLA03,20231011,MEA,1571
BLA03,20231011,BNST,1583
BLA03,20231011,MEA,1584
BLA03,20231011,BNST,1588
BLA03,20231011,BNST,1589
BLA03,20231011,BNST,1590
BLA04,20231024,PIR,4
BLA04,20231024,PIR,6
BLA04,20231024,PIR,31
BLA04,20231024,PIR,73
BLA04,20231024,PIR,92
BLA04,20231024,BLA,135
BLA04,20231024,BLA,153
BLA04,20231024,BLA,178
BLA04,20231024,BLA,206
BLA04,20231024,BLA,208
BLA04,20231024,COA,253
BLA04,20231024,COA,276
BLA04,20231024,COA,301
BLA04,20231024,COA,314
BLA04,20231024,COA,315
BLA04,20231024,COA,336
BLA04,20231024,COA,342
BLA04,20231024,COA,408
BLA04,20231024,COA,424
BLA04,20231024,BLA,436
BLA04,20231024,BLA,449
BLA04,20231024,BLA,450
BLA04,20231024,BLA,453
BLA04,20231024,BLA,482
BLA04,20231024,BLA,489
BLA04,20231024,BLA,504
BLA04,20231024,BLA,505
BLA04,20231024,BLA,514
BLA04,20231024,BLA,544
BLA04,20231024,BLA,551
BLA04,20231024,BLA,566
BLA04,20231024,BLA,613
BLA04,20231024,COA,627
BLA04,20231024,COA,630
BLA04,20231024,COA,648
BLA04,20231024,COA,653
BLA04,20231024,COA,668
BLA04,20231024,COA,669
BLA04,20231024,COA,673
BLA04,20231024,COA,685
BLA04,20231024,COA,693
BLA04,20231024,COA,707
BLA04,20231024,BLA,736
BLA04,20231024,BLA,747
BLA04,20231024,BLA,748
BLA04,20231024,BLA,773
BLA04,20231024,BLA,774
BLA04,20231024,BLA,787
BLA04,20231024,BLA,818
BLA04,20231024,COA,834
BLA04,20231024,COA,843
BLA04,20231024,COA,859
BLA04,20231024,COA,864
BLA04,20231024,COA,887
BLA04,20231024,COA,899
BLA04,20231024,COA,914
BLA04,20231024,COA,919
BLA04,20231024,COA,921
BLA04,20231024,COA,938
BLA04,20231024,COA,957
BLA04,20231024,COA,963
BLA04,20231024,COA,964
BLA04,20231024,COA,966
BLA04,20231024,COA,971
BLA04,20231024,COA,972
BLA04,20231024,COA,977
BLA04,20231024,COA,980
BLA04,20231024,COA,1007
BLA04,20231024,COA,1087
BLA04,20231024,COA,1090
BLA04,20231024,COA,1124
BLA04,20231024,COA,1136
BLA04,20231024,COA,1154
BLA04,20231024,COA,1165
BLA04,20231024,COA,1184
BLA04,20231024,COA,1186
BLA04,20231024,COA,1195
BLA04,20231024,COA,1205
BLA04,20231024,COA,1206
BLA04,20231024,COA,1222
BLA04,20231024,COA,1234
BLA04,20231024,COA,1242
BLA04,20231024,COA,1264
BLA04,20231024,COA,1270
BLA04,20231024,COA,1286
BLA04,20231024,COA,1295
BLA04,20231024,COA,1301
BLA04,20231024,COA,1312
BLA04,20231024,COA,1323
BLA04,20231024,COA,1324
BLA04,20231024,COA,1353
BLA04,20231024,COA,1372
BLA04,20231024,COA,1381
BLA04,20231024,COA,1384
BLA04,20231024,COA,1385
BLA04,20231024,COA,1395
BLA04,20231024,COA,1401
BLA04,20231024,COA,1422
BLA04,20231024,COA,1448
BLA04,20231024,COA,1450
BLA04,20231024,COA,1453
BLA04,20231024,COA,1472
BLA04,20231024,COA,1490
BLA04,20231024,COA,1494
BLA04,20231024,COA,1496
BLA04,20231024,COA,1500
BLA04,20231024,COA,1527
BLA04,20231024,COA,1528
BLA04,20231024,PIR,1532
BLA04,20231024,PIR,1533
BLA04,20231024,PIR,1534
BLA04,20231024,BLA,1542
BLA04,20231024,BLA,1543
BLA04,20231024,COA,1545
BLA04,20231024,COA,1547
BLA04,20231024,COA,1548
BLA04,20231024,COA,1551
BLA04,20231024,COA,1553
BLA04,20231024,BLA,1555
BLA04,20231024,COA,1560
BLA04,20231024,BLA,1561
BLA04,20231024,BLA,1563
BLA04,20231024,BLA,1564
BLA04,20231024,COA,1566
BLA04,20231024,COA,1567
BLA04,20231024,COA,1569
BLA04,20231024,COA,1571
BLA04,20231024,COA,1572
BLA04,20231024,COA,1573
BLA04,20231024,COA,1576
BLA04,20231024,COA,1577
BLA04,20231024,COA,1578
BLA04,20231024,COA,1581
BLA04,20231024,COA,1583
BLA04,20231024,COA,1585
BLA04,20231024,COA,1586
BLA04,20231024,COA,1590
BLA04,20231024,COA,1592
BLA04,20231024,COA,1593
BLA04,20231024,COA,1597
BLA04,20231024,COA,1598
BLA04,20231024,COA,1600
BLA04,20231024,COA,1601
BLA04,20231024,COA,1602
BLA04,20231024,COA,1604
BLA04,20231024,COA,1607
BLA04,20231024,PIR,1608
BLA04,20231024,PIR,1609
BLA04,20231024,BLA,1613
BLA04,20231024,COA,1615
BLA04,20231024,BLA,1617
BLA04,20231024,BLA,1618
BLA04,20231024,COA,1620
BLA04,20231024,COA,1622
BLA04,20231024,BLA,1626
BLA04,20231024,COA,1629
BLA04,20231024,COA,1630
BLA04,20231030,COA,7
BLA04,20231030,COA,16
BLA04,20231030,COA,22
BLA04,20231030,COA,29
BLA04,20231030,BLA,40
BLA04,20231030,BLA,46
BLA04,20231030,BLA,181
BLA04,20231030,BLA,185
BLA04,20231030,BLA,198
BLA04,20231030,BLA,202
BLA04,20231030,BLA,206
BLA04,20231030,BLA,236
BLA04,20231030,BLA,245
BLA04,20231030,BLA,275
BLA04,20231030,BLA,302
BLA04,20231030,BLA,477
BLA04,20231030,BLA,478
BLA04,20231030,BLA,529
BLA04,20231030,BLA,540
BLA04,20231030,BLA,547
BLA04,20231030,BLA,572
BLA04,20231030,BLA,592
BLA04,20231030,BLA,600
BLA04,20231030,BLA,609
BLA04,20231030,BLA,640
BLA04,20231030,BLA,662
BLA04,20231030,BLA,673
BLA04,20231030,BLA,676
BLA04,20231030,BLA,688
BLA04,20231030,BLA,694
BLA04,20231030,BLA,713
BLA04,20231030,BLA,736
BLA04,20231030,BLA,755
BLA04,20231030,BLA,766
BLA04,20231030,BLA,767
BLA04,20231030,BLA,769
BLA04,20231030,BLA,784
BLA04,20231030,BLA,791
BLA04,20231030,BLA,802
BLA04,20231030,BLA,816
BLA04,20231030,BLA,904
BLA04,20231030,BLA,909
BLA04,20231030,BLA,938
BLA04,20231030,BLA,958
BLA04,20231030,BLA,964
BLA04,20231030,BLA,980
BLA04,20231030,BLA,1007
BLA04,20231030,BLA,1051
BLA04,20231030,BLA,1057
BLA04,20231030,BLA,1081
BLA04,20231030,BLA,1083
BLA04,20231030,BLA,1105
BLA04,20231030,BLA,1110
BLA04,20231030,BLA,1111
BLA04,20231030,BLA,1143
BLA04,20231030,BLA,1146
BLA04,20231030,BLA,1153
BLA04,20231030,BLA,1167
BLA04,20231030,BLA,1171
BLA04,20231030,BLA,1177
BLA04,20231030,BLA,1181
BLA04,20231030,BLA,1184
BLA04,20231030,BLA,1188
BLA04,20231030,BLA,1194
BLA04,20231030,BLA,1195
BLA04,20231030,BLA,1200
BLA04,20231030,BLA,1213
BLA04,20231030,BLA,1231
BLA04,20231030,BLA,1317
BLA04,20231030,BLA,1331
BLA04,20231030,BLA,1337
BLA04,20231030,BLA,1345
BLA04,20231030,BLA,1364
BLA04,20231030,BLA,1394
BLA04,20231030,LA,1431
BLA04,20231030,LA,1438
BLA04,20231030,LA,1453
BLA04,20231030,LA,1469
BLA04,20231030,LA,1492
BLA04,20231030,LA,1510
BLA04,20231030,LA,1521
BLA04,20231030,COA,1532
BLA04,20231030,COA,1533
BLA04,20231030,COA,1534
BLA04,20231030,BLA,1535
BLA04,20231030,BLA,1541
BLA04,20231030,BLA,1542
BLA04,20231030,BLA,1544
BLA04,20231030,BLA,1547
BLA04,20231030,BLA,1556
BLA04,20231030,BLA,1559
BLA04,20231030,BLA,1561
BLA04,20231030,BLA,1562
BLA04,20231030,BLA,1563
BLA04,20231030,BLA,1564
BLA04,20231030,BLA,1565
BLA04,20231030,BLA,1566
BLA04,20231030,BLA,1571
BLA04,20231030,BLA,1575
BLA04,20231030,BLA,1577
BLA04,20231030,BLA,1578
BLA04,20231030,BLA,1579
BLA04,20231030,BLA,1581
BLA04,20231030,BLA,1582
BLA04,20231030,BLA,1583
BLA04,20231030,BLA,1586
BLA04,20231030,LA,1587
BLA04,20231030,LA,1588
BLA04,20231030,LA,1589
BLA04,20231030,COA,1594
BLA04,20231030,BLA,1595
BLA04,20231030,BLA,1596
BLA04,20231030,BLA,1597
BLA04,20231030,BLA,1598
BLA04,20231030,BLA,1601
BLA04,20231030,BLA,1602
BLA04,20231030,BLA,1603
BLA04,20231030,BLA,1604
BLA04,20231030,BLA,1605
BLA04,20231030,BLA,1608
BLA04,20231030,BLA,1609
BLA04,20231030,BLA,1611
BLA04,20231030,BLA,1613
BLA04,20231030,LA,1614
BLA04,20231030,COA,1615
BLA04,20231030,BLA,1617
BLA04,20231030,BLA,1622
BLA04,20231030,BLA,1623
BLA04,20231030,BLA,1624
BLA04,20231030,LA,1626
BLA04,20231030,BLA,1628
BLA04,20231030,BLA,1629
BLA07,20231121,PIR,16
BLA07,20231121,PIR,21
BLA07,20231121,PIR,37
BLA07,20231121,PIR,42
BLA07,20231121,PIR,50
BLA07,20231121,PIR,52
BLA07,20231121,PIR,75
BLA07,20231121,PIR,83
BLA07,20231121,PIR,84
BLA07,20231121,PIR,85
BLA07,20231121,PIR,86
BLA07,20231121,PIR,124
BLA07,20231121,PIR,134
BLA07,20231121,PIR,159
BLA07,20231121,PIR,160
BLA07,20231121,PIR,182
BLA07,20231121,PIR,183
BLA07,20231121,PIR,211
BLA07,20231121,PIR,225
BLA07,20231121,PIR,229
BLA07,20231121,PIR,234
BLA07,20231121,PIR,249
BLA07,20231121,PIR,260
BLA07,20231121,PIR,261
BLA07,20231121,PIR,269
BLA07,20231121,PIR,290
BLA07,20231121,PIR,296
BLA07,20231121,PIR,297
BLA07,20231121,PIR,305
BLA07,20231121,PIR,307
BLA07,20231121,PIR,311
BLA07,20231121,PIR,312
BLA07,20231121,PIR,336
BLA07,20231121,PIR,372
BLA07,20231121,PIR,386
BLA07,20231121,PIR,392
BLA07,20231121,PIR,410
BLA07,20231121,PIR,428
BLA07,20231121,PIR,429
BLA07,20231121,PIR,430
BLA07,20231121,PIR,437
BLA07,20231121,PIR,441
BLA07,20231121,PIR,446
BLA07,20231121,PIR,467
BLA07,20231121,PIR,489
BLA07,20231121,PIR,510
BLA07,20231121,ENDO,567
BLA07,20231121,ENDO,579
BLA07,20231121,ENDO,589
BLA07,20231121,ENDO,590
BLA07,20231121,ENDO,598
BLA07,20231121,ENDO,615
BLA07,20231121,ENDO,670
BLA07,20231121,ENDO,698
BLA07,20231121,PIR,726
BLA07,20231121,PIR,735
BLA07,20231121,PIR,746
BLA07,20231121,PIR,755
BLA07,20231121,PIR,757
BLA07,20231121,PIR,758
BLA07,20231121,PIR,760
BLA07,20231121,PIR,770
BLA07,20231121,PIR,776
BLA07,20231121,PIR,783
BLA07,20231121,PIR,791
BLA07,20231121,PIR,794
BLA07,20231121,PIR,803
BLA07,20231121,PIR,813
BLA07,20231121,PIR,830
BLA07,20231121,PIR,864
BLA07,20231121,PIR,865
BLA07,20231121,PIR,870
BLA07,20231121,PIR,888
BLA07,20231121,ENDO,914
BLA07,20231121,PIR,925
BLA07,20231121,PIR,961
BLA07,20231121,PIR,980
BLA07,20231121,PIR,986
BLA07,20231121,PIR,1004
BLA07,20231121,PIR,1017
BLA07,20231121,PIR,1018
BLA07,20231121,PIR,1021
BLA07,20231121,PIR,1032
BLA07,20231121,PIR,1048
BLA07,20231121,ENDO,1076
BLA07,20231121,ENDO,1092
BLA07,20231121,ENDO,1131
BLA07,20231121,ENDO,1142
BLA07,20231121,ENDO,1146
BLA07,20231121,ENDO,1162
BLA07,20231121,ENDO,1172
BLA07,20231121,ENDO,1182
BLA07,20231121,ENDO,1218
BLA07,20231121,ENDO,1285
BLA07,20231121,ENDO,1303
BLA07,20231121,ENDO,1346
BLA07,20231121,ENDO,1347
BLA07,20231121,ENDO,1379
BLA07,20231121,ENDO,1401
BLA07,20231121,ENDO,1439
BLA07,20231121,ENDO,1451
BLA07,20231121,ENDO,1458
BLA07,20231121,ENDO,1480
BLA07,20231121,ENDO,1496
BLA07,20231121,ENDO,1500
BLA07,20231121,ENDO,1528
BLA07,20231121,PIR,1532
BLA07,20231121,PIR,1534
BLA07,20231121,PIR,1535
BLA07,20231121,PIR,1536
BLA07,20231121,PIR,1537
BLA07,20231121,PIR,1539
BLA07,20231121,PIR,1541
BLA07,20231121,PIR,1542
BLA07,20231121,PIR,1543
BLA07,20231121,PIR,1546
BLA07,20231121,PIR,1548
BLA07,20231121,PIR,1550
BLA07,20231121,PIR,1552
BLA07,20231121,PIR,1553
BLA07,20231121,PIR,1556
BLA07,20231121,PIR,1557
BLA07,20231121,PIR,1558
BLA07,20231121,PIR,1559
BLA07,20231121,PIR,1560
BLA07,20231121,PIR,1565
BLA07,20231121,PIR,1566
BLA07,20231121,PIR,1568
BLA07,20231121,PIR,1569
BLA07,20231121,PIR,1572
BLA07,20231121,PIR,1573
BLA07,20231121,PIR,1575
BLA07,20231121,PIR,1576
BLA07,20231121,PIR,1577
BLA07,20231121,PIR,1579
BLA07,20231121,PIR,1581
BLA07,20231121,ENDO,1584
BLA07,20231121,ENDO,1585
BLA07,20231121,ENDO,1587
BLA07,20231121,PIR,1589
BLA07,20231121,PIR,1591
BLA07,20231121,PIR,1592
BLA07,20231121,PIR,1593
BLA07,20231121,PIR,1594
BLA07,20231121,PIR,1595
BLA07,20231121,PIR,1598
BLA07,20231121,PIR,1600
BLA07,20231121,PIR,1601
BLA07,20231121,PIR,1603
BLA07,20231121,ENDO,1607
BLA07,20231121,PIR,1608
BLA07,20231121,PIR,1610
BLA07,20231121,PIR,1615
BLA07,20231121,PIR,1616
BLA07,20231121,PIR,1617
BLA07,20231121,PIR,1618
BLA07,20231121,PIR,1621
BLA07,20231121,ENDO,1622
BLA07,20231121,ENDO,1625
BLA07,20231121,ENDO,1626
BLA07,20231121,ENDO,1627
BLA07,20231121,ENDO,1632
BLA07,20231121,ENDO,1635
BLA07,20231121,ENDO,1638
BLA07,20231121,ENDO,1639
BLA07,20231121,ENDO,1640
BLA07,20231121,ENDO,1641
BLA07,20231121,ENDO,1645
BLA07,20231121,PIR,1649
BLA07,20231121,PIR,1650
BLA07,20231121,PIR,1651
BLA07,20231121,PIR,1652
BLA07,20231121,PIR,1653
BLA07,20231121,PIR,1654
BLA07,20231121,PIR,1656
BLA07,20231121,PIR,1658
BLA07,20231121,PIR,1659
BLA07,20231121,PIR,1660
BLA07,20231121,PIR,1662
BLA07,20231121,ENDO,1663
BLA07,20231121,PIR,1667
BLA07,20231121,PIR,1669
BLA07,20231121,PIR,1670
BLA07,20231121,ENDO,1671
BLA07,20231121,PIR,1672
BLA07,20231121,PIR,1675
BLA07,20231121,ENDO,1677
BLA07,20231121,PIR,1680
BLA07,20231121,PIR,1683
BLA07,20231121,ENDO,1684
BLA07,20231121,PIR,1685
BLA07,20231121,ENDO,1686
BLA07,20231122,ENDO,46
BLA07,20231122,ENDO,106
BLA07,20231122,ENDO,107
BLA07,20231122,ENDO,224
BLA07,20231122,ENDO,229
BLA07,20231122,LA,288
BLA07,20231122,LA,303
BLA07,20231122,LA,309
BLA07,20231122,LA,338
BLA07,20231122,LA,376
BLA07,20231122,ENDO,406
BLA07,20231122,PrH,416
BLA07,20231122,PrH,420
BLA07,20231122,PrH,454
BLA07,20231122,PrH,524
BLA07,20231122,PrH,563
BLA07,20231122,LA,617
BLA07,20231122,LA,618
BLA07,20231122,LA,640
BLA07,20231122,LA,706
BLA07,20231122,LA,727
BLA07,20231122,PIR,784
BLA07,20231122,PIR,818
BLA07,20231122,PIR,842
BLA07,20231122,PIR,855
BLA07,20231122,PIR,865
BLA07,20231122,PIR,927
BLA07,20231122,ENDO,1029
BLA07,20231122,ENDO,1030
BLA07,20231122,ENDO,1061
BLA07,20231122,PrH,1340
BLA07,20231122,PrH,1426
BLA07,20231122,PrH,1500
BLA07,20231122,ENDO,1533
BLA07,20231122,ENDO,1537
BLA07,20231122,PrH,1546
BLA07,20231122,PrH,1547
BLA07,20231122,PrH,1548
BLA07,20231122,PrH,1549
BLA07,20231122,PrH,1550
BLA07,20231122,LA,1552
BLA07,20231122,LA,1554
BLA07,20231122,PIR,1556
BLA07,20231122,PIR,1557
BLA07,20231122,PIR,1558
BLA07,20231122,PIR,1559
BLA07,20231122,ENDO,1562
BLA07,20231122,PrH,1572
BLA07,20231122,PrH,1573
BLA07,20231122,PrH,1574
BLA07,20231122,PrH,1575
BLA07,20231122,PrH,1577
BLA07,20231122,ENDO,1581
BLA07,20231122,ENDO,1582
BLA07,20231122,ENDO,1583
BLA07,20231122,PIR,1587
BLA07,20231122,PrH,1592
BLA07,20231122,PrH,1593
BLA07,20231122,ENDO,1594
BLA07,20231122,PrH,1595
BLA09,20231107,PIR,0
BLA09,20231107,PIR,13
BLA09,20231107,PIR,19
BLA09,20231107,PIR,29
BLA09,20231107,PIR,42
BLA09,20231107,PIR,49
BLA09,20231107,PIR,50
BLA09,20231107,PIR,68
BLA09,20231107,PIR,78
BLA09,20231107,PIR,82
BLA09,20231107,PIR,97
BLA09,20231107,PIR,102
BLA09,20231107,PIR,103
BLA09,20231107,PIR,111
BLA09,20231107,PIR,122
BLA09,20231107,PIR,134
BLA09,20231107,PIR,146
BLA09,20231107,PIR,168
BLA09,20231107,PIR,206
BLA09,20231107,PIR,217
BLA09,20231107,PIR,224
BLA09,20231107,PIR,227
BLA09,20231107,PIR,235
BLA09,20231107,PIR,236
BLA09,20231107,PIR,242
BLA09,20231107,PIR,243
BLA09,20231107,PIR,244
BLA09,20231107,PIR,248
BLA09,20231107,PIR,251
BLA09,20231107,PIR,252
BLA09,20231107,PIR,256
BLA09,20231107,PIR,258
BLA09,20231107,PIR,259
BLA09,20231107,PIR,266
BLA09,20231107,PIR,267
BLA09,20231107,PIR,268
BLA09,20231107,PIR,279
BLA09,20231107,PIR,286
BLA09,20231107,PIR,299
BLA09,20231107,PIR,300
BLA09,20231107,PIR,308
BLA09,20231107,PIR,309
BLA09,20231107,PIR,311
BLA09,20231107,PIR,315
BLA09,20231107,PIR,318
BLA09,20231107,PIR,324
BLA09,20231107,PIR,329
BLA09,20231107,PIR,333
BLA09,20231107,PIR,345
BLA09,20231107,PIR,353
BLA09,20231107,PIR,359
BLA09,20231107,PIR,367
BLA09,20231107,PIR,373
BLA09,20231107,PIR,387
BLA09,20231107,PIR,391
BLA09,20231107,PIR,392
BLA09,20231107,PIR,394
BLA09,20231107,PIR,395
BLA09,20231107,PIR,406
BLA09,20231107,PIR,407
BLA09,20231107,ENDO,430
BLA09,20231107,ENDO,435
BLA09,20231107,ENDO,446
BLA09,20231107,ENDO,465
BLA09,20231107,ENDO,481
BLA09,20231107,ENDO,488
BLA09,20231107,ENDO,491
BLA09,20231107,ENDO,516
BLA09,20231107,ENDO,559
BLA09,20231107,ENDO,567
BLA09,20231107,PIR,582
BLA09,20231107,PIR,583
BLA09,20231107,PIR,584
BLA09,20231107,PIR,585
BLA09,20231107,PIR,598
BLA09,20231107,PIR,603
BLA09,20231107,PIR,609
BLA09,20231107,PIR,621
BLA09,20231107,PIR,635
BLA09,20231107,PIR,637
BLA09,20231107,PIR,640
BLA09,20231107,PIR,642
BLA09,20231107,PIR,649
BLA09,20231107,PIR,658
BLA09,20231107,PIR,673
BLA09,20231107,PIR,678
BLA09,20231107,PIR,680
BLA09,20231107,PIR,682
BLA09,20231107,PIR,702
BLA09,20231107,PIR,705
BLA09,20231107,PIR,707
BLA09,20231107,PIR,728
BLA09,20231107,PIR,741
BLA09,20231107,PIR,749
BLA09,20231107,PIR,772
BLA09,20231107,PIR,782
BLA09,20231107,PIR,783
BLA09,20231107,PIR,791
BLA09,20231107,PIR,794
BLA09,20231107,PIR,795
BLA09,20231107,PIR,796
BLA09,20231107,PIR,800
BLA09,20231107,PIR,801
BLA09,20231107,PIR,812
BLA09,20231107,PIR,815
BLA09,20231107,PIR,821
BLA09,20231107,PIR,824
BLA09,20231107,PIR,826
BLA09,20231107,PIR,835
BLA09,20231107,PIR,838
BLA09,20231107,PIR,845
BLA09,20231107,PIR,852
BLA09,20231107,PIR,858
BLA09,20231107,PIR,864
BLA09,20231107,PIR,868
BLA09,20231107,PIR,869
BLA09,20231107,PIR,872
BLA09,20231107,PIR,876
BLA09,20231107,PIR,878
BLA09,20231107,PIR,880
BLA09,20231107,PIR,892
BLA09,20231107,PIR,906
BLA09,20231107,PIR,910
BLA09,20231107,PIR,917
BLA09,20231107,PIR,918
BLA09,20231107,PIR,919
BLA09,20231107,PIR,920
BLA09,20231107,PIR,927
BLA09,20231107,PIR,931
BLA09,20231107,PIR,935
BLA09,20231107,PIR,937
BLA09,20231107,PIR,940
BLA09,20231107,PIR,941
BLA09,20231107,PIR,946
BLA09,20231107,PIR,947
BLA09,20231107,PIR,951
BLA09,20231107,PIR,953
BLA09,20231107,PIR,954
BLA09,20231107,PIR,956
BLA09,20231107,PIR,972
BLA09,20231107,PIR,983
BLA09,20231107,PIR,985
BLA09,20231107,PIR,993
BLA09,20231107,PIR,999
BLA09,20231107,PIR,1002
BLA09,20231107,PIR,1010
BLA09,20231107,PIR,1015
BLA09,20231107,PIR,1016
BLA09,20231107,PIR,1025
BLA09,20231107,PIR,1039
BLA09,20231107,PIR,1059
BLA09,20231107,PIR,1062
BLA09,20231107,PIR,1074
BLA09,20231107,PIR,1076
BLA09,20231107,PIR,1082
BLA09,20231107,PIR,1093
BLA09,20231107,PIR,1107
BLA09,20231107,PIR,1119
BLA09,20231107,PIR,1123
BLA09,20231107,PIR,1124
BLA09,20231107,PIR,1133
BLA09,20231107,PIR,1140
BLA09,20231107,PIR,1141
BLA09,20231107,PIR,1142
BLA09,20231107,PIR,1145
BLA09,20231107,PIR,1150
BLA09,20231107,PIR,1154
BLA09,20231107,PIR,1160
BLA09,20231107,PIR,1170
BLA09,20231107,PIR,1179
BLA09,20231107,PIR,1183
BLA09,20231107,PIR,1185
BLA09,20231107,PIR,1194
BLA09,20231107,PIR,1197
BLA09,20231107,PIR,1198
BLA09,20231107,PIR,1205
BLA09,20231107,PIR,1217
BLA09,20231107,ENDO,1231
BLA09,20231107,ENDO,1234
BLA09,20231107,ENDO,1242
BLA09,20231107,ENDO,1243
BLA09,20231107,ENDO,1249
BLA09,20231107,ENDO,1254
BLA09,20231107,ENDO,1257
BLA09,20231107,ENDO,1259
BLA09,20231107,ENDO,1267
BLA09,20231107,ENDO,1268
BLA09,20231107,ENDO,1303
BLA09,20231107,ENDO,1304
BLA09,20231107,ENDO,1312
BLA09,20231107,ENDO,1334
BLA09,20231107,ENDO,1358
BLA09,20231107,PIR,1370
BLA09,20231107,PIR,1377
BLA09,20231107,PIR,1379
BLA09,20231107,PIR,1380
BLA09,20231107,PIR,1393
BLA09,20231107,PIR,1399
BLA09,20231107,PIR,1401
BLA09,20231107,PIR,1404
BLA09,20231107,PIR,1416
BLA09,20231107,PIR,1423
BLA09,20231107,PIR,1426
BLA09,20231107,PIR,1432
BLA09,20231107,PIR,1433
BLA09,20231107,PIR,1436
BLA09,20231107,PIR,1443
BLA09,20231107,PIR,1445
BLA09,20231107,PIR,1486
BLA09,20231107,ENDO,1517
BLA09,20231107,PIR,1534
BLA09,20231107,PIR,1535
BLA09,20231107,PIR,1539
BLA09,20231107,PIR,1540
BLA09,20231107,PIR,1543
BLA09,20231107,PIR,1546
BLA09,20231107,PIR,1549
BLA09,20231107,PIR,1550
BLA09,20231107,PIR,1551
BLA09,20231107,PIR,1554
BLA09,20231107,PIR,1555
BLA09,20231107,PIR,1557
BLA09,20231107,PIR,1558
BLA09,20231107,PIR,1560
BLA09,20231107,PIR,1564
BLA09,20231107,PIR,1566
BLA09,20231107,PIR,1567
BLA09,20231107,PIR,1568
BLA09,20231107,PIR,1569
BLA09,20231107,PIR,1577
BLA09,20231107,PIR,1579
BLA09,20231107,PIR,1580
BLA09,20231107,PIR,1582
BLA09,20231107,PIR,1583
BLA09,20231107,PIR,1584
BLA09,20231107,PIR,1587
BLA09,20231107,PIR,1588
BLA09,20231107,PIR,1589
BLA09,20231107,ENDO,1590
BLA09,20231107,ENDO,1591
BLA09,20231107,ENDO,1594
BLA09,20231107,ENDO,1597
BLA09,20231107,PIR,1601
BLA09,20231107,PIR,1602
