BLA00,20230515,COA,841,81,0.6498689789456444,0.5689462378898238,0.7240626342930812,0.47342981322438094,1.0
BLA00,20230515,COA,197,19,0.8195685403890598,0.7638007389859275,0.8487859905457671,0.5868631701826066,1.0
BLA00,20230515,COA,1543,216,0.43082725237930586,0.530410243264267,0.42278685002148686,0.44063203535395645,0.0
BLA00,20230515,COA,1548,217,0.4545225010463487,0.4630374443108691,0.5836807047700903,0.5094430084215793,0.0
BLA00,20230515,COA,1549,80,0.464599293942096,0.4499725974117813,0.44690320154705626,0.5091980738764279,0.0
BLA00,20230515,COA,1551,185,0.4848051971684894,0.4814899936355279,0.5,0.4858224589343784,0.0
BLA00,20230515,COA,1574,214,0.5547217622331811,0.47357639134431795,0.6382708422862055,0.47457110397732005,-2.0
BLA00,20230515,COA,1579,184,0.506141611922916,0.5377978926525705,0.5228539965620971,0.5650952639039439,0.0
BLA00,20230515,COA,1580,189,0.4604866886248249,0.4700582525988261,0.5231467554791577,0.4980014383390311,0.0
BLA00,20230515,COA,1535,160,0.4591127872909577,0.4811187327628881,0.46884669101847865,0.48542378887684484,0.0
BLA00,20230515,COA,1536,182,0.6858315287609412,0.6940611519694506,0.7652556940266438,0.4750375218877679,1.0
BLA00,20230515,COA,1550,169,0.48445489782177503,0.48753845201895196,0.5252524709926945,0.7001480030017511,-2.0
BLA00,20230515,COA,1552,190,0.5213273160700963,0.4932023902128563,0.4850907821229051,0.5129216001000584,0.0
BLA00,20230515,COA,1561,175,0.2890379051189198,0.5490219043914857,0.41555919639020195,0.5019334194947052,-3.0
BLA00,20230515,COA,1572,30,0.43751251069095404,0.4900157343893642,0.6687902879243662,0.48690381889435497,-2.0
BLA00,20230515,COA,1582,218,0.4975524539151639,0.5003204334912664,0.7623979372582724,0.5477179396314518,-2.0
BLA00,20230515,COA,223,208,0.705386876057722,0.41324649954034365,0.7977438762354965,0.8709846368715084,1.0
BLA00,20230515,COA,318,212,0.4305019744144996,0.5441910932748744,0.5126423506660936,0.472619444676061,0.0
BLA00,20230515,COA,851,83,0.6743853838734918,0.50776774980553,0.6081139879673398,0.5136772492287167,1.0
BLA00,20230515,COA,926,92,0.4669899732498681,0.5501157980340854,0.7069886119467125,0.509565475694155,-2.0
BLA04,20231024,COA,1384,247,0.7455118133147114,0.7399790502793296,0.827237884890217,0.7191970976972341,1.0
BLA04,20231024,COA,1242,169,0.4964792830540038,0.7409916201117319,0.421446667532805,0.5964623926965528,-1.0
BLA04,20231024,COA,648,69,0.8418005121042831,0.8508030726256983,0.8011725347538001,0.3060277285733751,1.0
BLA04,20231024,BLA,449,48,0.7031031773743017,0.760300279329609,0.7615142263219437,0.6661244719989099,1.0
BLA04,20231024,BLA,566,279,0.6488303072625697,0.6817388268156425,0.5490288424061323,0.6210655402643412,1.0
BLA04,20231024,COA,669,75,0.37641119646182497,0.4148393854748603,0.5112056645446278,0.586890243902439,-3.0
BLA04,20231024,COA,773,331,0.5193857658286778,0.6036312849162011,0.45912368455242303,0.47119839215151926,-1.0
BLA04,20231024,COA,957,118,0.7716553189013036,0.6029329608938547,0.7597765363128491,0.630569559885543,1.0
BLA04,20231024,COA,964,119,0.5763864641527002,0.3762569832402235,0.5705632064440692,0.5453399645728302,-3.0
BLA04,20231024,COA,972,124,0.666077455772812,0.4684706703910615,0.6133558529297128,0.4677749012126993,1.0
BLA04,20231024,COA,1087,143,0.7128506168528863,0.8109636871508379,0.6215083798882681,0.7053072625698324,1.0
BLA04,20231024,COA,1090,144,0.6654300512104283,0.7054120111731843,0.7784851240743147,0.5264170867965663,1.0
BLA04,20231024,COA,1154,150,0.818632157821229,0.7833798882681564,0.7325581395348837,0.6369311214061861,1.0
BLA04,20231024,COA,1264,172,0.2788567853817504,0.40625,0.421982590619722,0.35223634010083116,-3.0
BLA04,20231024,BLA,1542,214,0.27149528631284914,0.4171438547486033,0.26347927764063916,0.13874506063496386,-3.0
BLA04,20231024,COA,1448,194,0.5803581820297952,0.5571229050279328,0.6737040405352734,0.571501566970977,-2.0
BLA04,20231024,COA,1494,198,0.7145527816573556,0.7296787709497207,0.8196537612056646,0.7508005177817141,1.0
BLA04,20231024,COA,1551,31,0.5845335777467411,0.7054469273743017,0.6539236065999741,0.39398249080256165,1.0
BLA04,20231024,COA,914,107,0.6951233705772812,0.5806913407821229,0.7842016370014291,0.689220261616024,1.0
BLA04,20231024,COA,342,38,0.8154387802607076,0.7684357541899441,0.8160322203455892,0.8376311486578554,1.0
BLA04,20231024,PIR,1608,253,0.45725675046554937,0.6052025139664805,0.5081525269585553,0.406671549257392,-1.0
BLA04,20231024,PIR,73,11,0.37550192039106145,0.4581703910614526,0.37819929842795896,0.3409268973974656,-3.0
BLA04,20231024,COA,693,77,0.47261260474860334,0.4439944134078212,0.38346108873587115,0.4821842212835536,-3.0
BLA04,20231024,COA,747,269,0.5161414688081937,0.6729050279329609,0.6913732623099909,0.5901689603488214,1.0
BLA04,20231024,BLA,787,335,0.47151419925512106,0.5284217877094972,0.36462258022606214,0.36423559067992917,-3.0
BLA04,20231024,COA,1165,157,0.4372090316573557,0.6257332402234638,0.5069345199428348,0.5145115138302221,-1.0
BLA04,20231024,COA,1353,322,0.48250552839851024,0.402304469273743,0.5158016110172795,0.586438888131898,0.0
BLA04,20231024,COA,1381,186,0.7546700418994413,0.6617667597765363,0.8515655450175393,0.8397516691647363,1.0
BLA04,20231024,COA,1527,207,0.5666099278398511,0.5329958100558659,0.35025009744056124,0.30653018122359993,-3.0
BLA04,20231024,BLA,1543,20,0.30845554003724385,0.27486033519553066,0.35637261270624915,0.2842945224144978,-3.0
BLA04,20231024,COA,1545,349,0.4713614408752328,0.4927374301675978,0.41337534104196444,0.44338465731026033,0.0
BLA04,20231024,COA,1585,286,0.8120126280260708,0.6579958100558659,0.7145641158893075,0.4496525412181496,1.0
BLA04,20231024,BLA,1617,228,0.5724802141527002,0.5803770949720671,0.4907431466805249,0.38451253576781586,-3.0
BLA04,20231024,COA,1629,181,0.3254626396648045,0.34155027932960896,0.4748440951019878,0.3622853931053277,-3.0
BLA04,20231024,COA,1630,341,0.5134209148044693,0.6701815642458102,0.5226549304923997,0.3928583594495163,-1.0
BLA04,20231024,COA,253,319,0.7797951582867784,0.8312849162011173,0.5103286994933091,0.4147193078076032,-1.0
BLA04,20231024,COA,301,343,0.4798504422718809,0.379050279329609,0.36754579706379115,0.3759027115410819,-3.0
BLA04,20231024,COA,314,218,0.5642894553072625,0.7814594972067039,0.617562037157334,0.5411244719989099,1.0
BLA04,20231024,COA,315,32,0.49487895716945995,0.4613128491620112,0.5,0.5,0.0
BLA04,20231024,PIR,31,264,0.7230054120111732,0.8034567039106145,0.6469403663765104,0.47393207521460684,1.0
BLA04,20231024,COA,424,43,0.7252895135009312,0.6716480446927374,0.8070676887098869,0.9175807330699006,1.0
BLA04,20231024,BLA,436,221,0.8724249301675977,0.9682262569832402,0.9447512017669222,0.9428822046600354,1.0
BLA04,20231024,BLA,482,52,0.7451844739292366,0.7296787709497207,0.6670456021826686,0.6053447336149339,1.0
BLA04,20231024,BLA,504,224,0.4670332867783985,0.5,0.46255034428998315,0.4491245401280829,0.0
BLA04,20231024,BLA,505,56,0.6518491038175047,0.7561801675977653,0.649652461998181,0.6525071535631558,1.0
BLA04,20231024,BLA,544,61,0.43784916201117324,0.39954608938547487,0.5,0.3873313802970432,-3.0
BLA04,20231024,BLA,613,65,0.6036065526070763,0.4929469273743016,0.5452611407041704,0.5048627197165826,-1.0
BLA04,20231024,COA,627,289,0.730061394320298,0.656703910614525,0.7838768351305704,0.9149918244992505,1.0
BLA04,20231024,COA,653,72,0.4621159217877095,0.368645251396648,0.4336267376900091,0.6320428532497615,-2.0
BLA04,20231024,PIR,6,271,0.348529155027933,0.45949720670391064,0.5770917240483305,0.20895217332061594,-3.0
BLA04,20231024,COA,864,339,0.6226577048417132,0.7224162011173183,0.7348155125373522,0.6355089249216513,1.0
BLA04,20231024,COA,899,303,0.37270862430167595,0.4474860335195531,0.4704105495647654,0.5384589181087341,-3.0
BLA04,20231024,COA,938,110,0.5204914455307263,0.6269203910614526,0.5033454592698454,0.598480719444066,-1.0
BLA04,20231024,COA,966,126,0.3409348812849162,0.3103701117318436,0.40481681174483564,0.36111868101921246,-3.0
BLA04,20231024,COA,1234,165,0.678669110800745,0.6671438547486034,0.5951994283487073,0.5629769042103828,-1.0
BLA04,20231024,COA,1270,173,0.7911429236499069,0.8016759776536313,0.7923379238664415,0.6587069082981333,1.0
BLA04,20231024,COA,1312,337,0.4933586475791434,0.58893156424581,0.5923086916980641,0.4365036108461643,0.0
BLA04,20231024,COA,1528,205,0.6210864757914338,0.5915153631284916,0.6093770300116927,0.45979527183539987,1.0
BLA04,20231024,COA,1604,206,0.8081791201117319,0.8289106145251397,0.720020787319735,0.8894859653903802,1.0
BLA04,20231024,COA,1607,250,0.59361906424581,0.6297486033519553,0.5772216447966739,0.7421566289685243,1.0
BLA04,20231024,COA,1622,310,0.6088512569832403,0.5906773743016759,0.4939424451084838,0.4934255348140073,-1.0
BLA04,20231024,PIR,4,353,0.713090665735568,0.8387918994413408,0.7785825646355722,0.6457623654448834,1.0
BLA04,20231024,COA,1007,135,0.534683426443203,0.5237430167597765,0.5091594127582174,0.6152915928600626,-2.0
BLA04,20231024,COA,1186,159,0.34649965083798884,0.3093924581005587,0.18093088216188127,0.3816000136258346,-3.0
BLA04,20231024,COA,1323,267,0.6281060870577281,0.5735684357541899,0.7429517994023646,0.6787198528409866,1.0
BLA04,20231024,COA,1372,185,0.39452397579143395,0.28278631284916206,0.41564895413797587,0.3591259027115411,-3.0
BLA04,20231024,COA,1395,187,0.6099278398510242,0.44235335195530723,0.623392230739249,0.47687866194304396,1.0
BLA04,20231024,COA,1401,190,0.5016076000931099,0.39996508379888274,0.5663895024035339,0.4976325112413135,-3.0
BLA04,20231024,COA,1581,260,0.41600471368715086,0.5193784916201118,0.3399538781343381,0.28654278512058867,-3.0
BLA04,20231024,COA,668,226,0.7412127560521415,0.6621159217877094,0.7357411978692997,0.9706703910614525,1.0
BLA04,20231024,COA,685,82,0.4269814944134078,0.4303072625698324,0.4174191243341562,0.44250749420902036,0.0
BLA04,20231024,COA,843,327,0.5322392923649907,0.7676326815642458,0.8496979342601013,0.6389238997138574,1.0
BLA04,20231024,COA,919,305,0.6658519553072625,0.841550279329609,0.7194199038586461,0.8910444202207385,1.0
BLA04,20231030,BLA,1051,105,0.2987579808459696,0.49424308488894947,0.6058846827315935,0.23140825654792135,-2.0
BLA04,20231030,BLA,1057,106,0.33734038308060654,0.4823375119226052,0.33774910364379224,0.1456595080896757,-3.0
BLA04,20231030,BLA,1110,114,0.49334098164405427,0.3516146613980107,0.5539898273993162,0.6967822680113183,-2.0
BLA04,20231030,BLA,1111,112,0.17809756584197928,0.17681223599945495,0.23569999166180272,0.47007182761372707,-3.0
BLA04,20231030,BLA,1167,210,0.8176127294493216,0.746593541354408,0.8120361877762028,0.8509577015163607,1.0
BLA04,20231030,BLA,1177,128,0.774117118914605,0.603607439705682,0.6680667889602269,0.6632083000798085,1.0
BLA04,20231030,BLA,1181,127,0.6572351356743814,0.6629138847254394,0.6408946885683315,0.6970543423057389,1.0
BLA04,20231030,BLA,1188,129,0.5832501995211492,0.550500749420902,0.42860418577503545,0.3665475585866647,-3.0
BLA04,20231030,BLA,1317,186,0.46528332003192335,0.4577599127946587,0.43536854831985333,0.4335141115867373,0.0
BLA04,20231030,BLA,1331,141,0.3941665003990423,0.30782463550892497,0.5401067289252064,0.6782993542770079,-2.0
BLA04,20231030,BLA,1394,144,0.5130935754189945,0.4514920288867693,0.45162803301926124,0.4410868461147791,0.0
BLA04,20231030,LA,1510,159,0.42388268156424586,0.6621644638234092,0.3673497039939966,0.7293404919103244,1.0
BLA04,20231030,COA,1534,240,0.3226755786113328,0.6211507017304809,0.8290356874843657,0.28446274395995064,1.0
BLA04,20231030,COA,1535,8,0.3800004988028731,0.5516930099468593,0.4345659968314851,0.42255858666473195,-3.0
BLA04,20231030,BLA,1541,166,0.4752967877094972,0.5133362855974928,0.5585237221712666,0.4612203439019081,0.0
BLA04,20231030,BLA,1556,80,0.40432960893854747,0.41884112276876967,0.4029538063870592,0.4081386490604368,0.0
BLA04,20231030,BLA,1562,180,0.41803421787709494,0.446927374301676,0.41391853581255733,0.41511282014075307,0.0
BLA04,20231030,BLA,1571,234,0.6593051675977655,0.494430440114457,0.7649774868673391,0.7417198723064644,1.0
BLA04,20231030,BLA,1575,189,0.3910863926576218,0.4181938956261072,0.3870695405653298,0.5,-3.0
BLA04,20231030,BLA,1578,232,0.7970745211492418,0.544096607167189,0.6839093637955473,0.5144290067474424,1.0
BLA04,20231030,BLA,1583,118,0.325606045490822,0.2501873552255076,0.3274201617610273,0.46219074221867523,-3.0
BLA04,20231030,BLA,1597,260,0.42375798084596966,0.4824908025616569,0.4482510631201534,0.39949575564100703,-3.0
BLA04,20231030,BLA,1613,250,0.4083574421388667,0.4172400872053413,0.45547402651546726,0.4782521947326417,0.0
BLA04,20231030,COA,1615,246,0.46373703112529924,0.5951253576781578,0.45056491286583833,0.5050333744467822,0.0
BLA04,20231030,BLA,1623,263,0.5129564046288906,0.6019382749693418,0.42512298840990576,0.5258833345425524,-1.0
BLA04,20231030,LA,1626,256,0.3631908419792498,0.4346300585910887,0.42180855499041103,0.39060799535659874,-3.0
BLA04,20231030,BLA,181,18,0.42458100558659223,0.4476086660307944,0.4589343783873927,0.6607959080026118,-2.0
BLA04,20231030,BLA,185,19,0.5836991221069433,0.5661193623109415,0.5200950554490119,0.7292860770514402,-2.0
BLA04,20231030,BLA,302,33,0.37604748603351956,0.35992642049325524,0.2736804802801634,0.3836338242762824,-3.0
BLA04,20231030,BLA,540,41,0.6689071229050279,0.6499523095789618,0.6343908946885684,0.5314064427192918,1.0
BLA04,20231030,BLA,572,44,0.5690467877094972,0.6751260389698869,0.5933356958225632,0.5312522672857868,-1.0
BLA04,20231030,BLA,662,261,0.3262046089385475,0.24081959395012947,0.24887434336696404,0.08715446564608575,-3.0
BLA04,20231030,BLA,713,216,0.7906649042298483,0.7832470363809783,0.7551801050612857,0.8621308858739026,1.0
BLA04,20231030,BLA,909,222,0.8945655426975259,0.9225541626924648,0.7872092053697991,0.9661358194877747,1.0
BLA04,20231030,BLA,938,95,0.5510150638467678,0.4735658809102058,0.5,0.5,0.0
BLA04,20231030,BLA,1195,264,0.6719872306464484,0.408809102057501,0.6400712915867589,0.9844736269317276,1.0
BLA04,20231030,BLA,1213,132,0.44490722266560256,0.5857405641095517,0.269928291503377,0.31204200827105855,-3.0
BLA04,20231030,BLA,202,20,0.5635599561053471,0.5054503338329472,0.522242141249062,0.4380758905898571,0.0
